,link,date,title,text,classification,
12,https://www.boatos.org/politica/mascaras-comprovante-vacinacao-eleicoes-2022.html,2022-09-29 11:21:38,Uso de máscaras e comprovante de vacinação são obrigatórios para votar nas eleições 2022 ,"*DIVULGUE *( *Não custa levar)***Levar máscara* no dia da votação. Ninguém está alertando sobre isto, mas em alguns lugares públicos o uso dela ainda é obrigatório. Não esquecer também o comprovante de vacinação. Eles farão tudo pra dificultar que você vote, pois assim a fraude será menos perceptível. *Levar máscara no dia da votação*. Ninguém está alertando sobre isto, mas em alguns lugares públicos o uso dela ainda é obrigatório , como o SAC, por ex. *Levar também o comprovante de vacinação* Precisa apresentar o comprovante de vacinação para entrar na seção. Lei n° 4182/21 *Também assinar o livro com o mesario e pegar o comprovante*!!",1,
13,https://www.boatos.org/saude/oms-brasil-japao-holanda-melhores-paises.html,2022-09-27 10:50:34,"OMS escolhe Brasil, Japão e Holanda como melhores países no combate à pandemia da Covid-19 ","Os três paises  que melhor manejaram a pandemia no mundo foram *Japão* na Asia, *Holanda* na Europa e *Brasil* nas Americas. E agora Esquerdopatas, o que vocês irão dizer em casa??? dados da Organizaçã Mundial de Saude *(OMS)* .",1,
14,https://www.boatos.org/saude/dinamarca-proibiu-vacina-covid-50-anos.html,2022-09-26 10:19:24,Dinamarca proibiu vacina contra Covid-19 para população com menos de 50 anos ,"Dinamarca agora proíbe vacinas contra COVID para pessoas com menos de 50 anos. Dinamarca agora proíbe vacinas contra COVID para pessoas com menos de 50 anos. De acordo com o jornalista investigativo, a decisão de Copenhague é “particularmente significativa porque a Dinamarca tem um excelente sistema nacional de saúde e coletou agressivamente dados sobre COVID-19 e vacinas",1,
16,https://www.boatos.org/saude/suprema-corte-dos-eua-decidiu-que-vacinas-contra-covid-19-causam-danos-irreparaveis.html,2022-09-23 12:16:44,Suprema Corte dos EUA decidiu que vacinas contra Covid-19 causam danos irreparáveis ,"“Agora, a suprema corte dos EUA bateu o martelo em última instância: as “vacinas” covid19 NÃO SÃO VACINAS! E confirmou que os danos causados pelas terapias do gene covid19 RNAm são irreparáveis. Está aberto o caminho para as responsabilizações",1,
19,https://www.boatos.org/saude/debora-birx-e-anthony-fauci-admitem-inventaram-mentiras-da-ciencia-do-lockdown-mascaras-e-vacinas.html,2022-08-16 15:20:11,"Débora Birx e Anthony Fauci admitem que inventaram mentiras da ""ciência"" do lockdown, máscaras e vacinas ","“Deborah Birx admite que ela e Anthony Fauci inventaram “a ciência” sobre distanciamento social e lockdown. *DEBORAH BIRX ADMITE NO LIVRO ESCRITO POR ELA MESMA AS MENTIRAS CRIMINOSAS DELA E ANTHONY FAUCI NESSE EPISODIO INFERNAL DA PANDEMIA* *A INTENÇÃO É “VACINAR”  a qualquer custo as cobaias, e mentimos muito para isso, com o “Lockdown”  ou “Fique em casa”, um dos passos  para Diminuir a Absorção de Vitamina D3 pela FALTA DE SOL, e reduzindo as Defesas e   “quebrando” o ânimo pelo Isolamento, já o uso da Máscara foi Fundamental para crIar a  HIPÓXIA  e  ACIDIFICAR o sangue, que deram Maior Eficiência aos componentes do Virus que criamos, e do que Colocamos nas Injeções, como Proteínas do HIV,  o H.Grafeno, a Nagalase, o terrível MRNA e outros, e Sucesso!   54%  do mundo tomou uma Dose, ao menos.* *Deborah Birx  e Anthony Fauci disseram isso tudo, sem rir.* warson É isso mesmo?",1,
22,https://www.boatos.org/saude/exposicao-no-microscopio-mostra-vacinas-contra-covid-19-tem-grafeno-nanodispositivos-bacterias-mortais.html,2022-08-09 12:13:05,"Exposição no microscópio mostra que vacinas contra Covid-19 têm grafeno, nanodispositivos e bactérias mortais ","“EXPOSIÇÃO MICROSCÓPICA DAS VACINAS Em SP, um telão exibe o que um microscópio revela estar presente em uma única gota das vacinas Pfizer, AstraZeneca, Johnson e CoronaVac. Pode ser ver os nano dispositivos, sensores e muitas bactérias",1,
23,https://www.boatos.org/saude/exposicao-no-microscopio-mostra-vacinas-contra-covid-19-tem-grafeno-nanodispositivos-bacterias-mortais.html,2022-08-09 12:13:05,"Exposição no microscópio mostra que vacinas contra Covid-19 têm grafeno, nanodispositivos e bactérias mortais ","  “Essas lesões… Essa é a vacina da Influenza, a do calendário, né? Também tem óxido de grafeno. Todas, todas têm. Todas. O óxido de grafeno é muito tóxico? Olha só, parece metal. Ele é muito tóxico pra saúde, o óxido de grafeno? Ele tá matando, né? É ele que tá matando? Ele é cancerígeno? Não. Bom, ele tá acelerando o processo do câncer, mas ele fica no fígado, ele vai no pâncreas, em todos os lugares e produz coagulação. Sei lá o que isso tem, tem que estudar. O da trombose que tá dando? Por isso que a gente tá caindo, os esportistas tudo, porque vai pro coração e ele produz arritmia. Tá dando muitos problemas. Olha só, essa é a mesma, não? Gente, que absurdo. É isso aí o que vocês estão vendo",1,
26,https://www.boatos.org/tecnologia/novo-golpe-do-pix-usa-ligacao-do-95004-1117-sobre-vacinacao.html,2022-08-04 21:54:03,Novo golpe do Pix usa ligação do 95004-1117 sobre vacinação ,"Infelizmente Agora mesmo um amigo recebeu uma ligação de 95004-1117 pedindo-lhe “para pressionar 2” se ele tivesse sido vacinado contra a COVID-19. Aí ele pressionou 2, imediatamente o telefone foi bloqueado, e seu telefone foi hackeado. Limparam a conta e fizeram PIX tudo muito rápido! Portanto, tomem cuidado ao receber chamadas semelhantes. Coloque em seu grupo de bate papo . Avisar os seus familiares! NOVO GOLPE DI PIX. FIQUEM ATENTOS.",1,
27,https://www.boatos.org/saude/tedros-adhanom-foi-preso-pela-interpol-crimes-contra-humanidade-oms.html,2022-07-25 14:23:29,Tedros Adhanom foi preso pela Interpol por crimes contra humanidade da OMS ,"Tedros Adhanom Ghebreyesus, o atual diretor da Organização Mundial da Saúde (OMS) foi preso pela Interpol e está preso por crimes contra a humanidade e genocídio. Isso ocorre quando as agências policiais em todo o mundo começaram a visar políticos, empresários e líderes corporativos por seu papel na “plandemia” e por empurrar vacinas desnecessárias e mortais para a população humana.  [… pois nenhum jornal noticiou, além do Vancouver Times ..] ‼️ O diretor da OMS, Tedros Adhanom Ghebreyesus, foi preso e mantido sob observação, pelo crime de crimes contra a humanidade e genocídio. vacinas‼️",1,
28,https://www.boatos.org/saude/vacinas-causaram-92-das-mortes-por-covid-19-no-canada.html,2022-07-25 13:06:58,Vacinas causaram 92% das mortes por Covid-19 no Canadá ,"“Comunista Trudeau entra em pânico depois que seu governo revela que a vacina quádrupla/tríplice agora é responsável por 92% das mortes por COVID em todo o Canadá. Os últimos números oficiais publicados pelo governo do Canadá revelam que a população vacinada agora responde por 92% das mortes por Covid-19 em todo o Canadá, com quase metade dessas mortes sendo registradas entre a população vacinada quádrupla",1,
30,https://www.boatos.org/saude/vacinacao-universal-anulada-supremo-tribunal-estados-unidos.html,2022-07-13 20:47:37,Vacinação universal é anulada por Supremo Tribunal dos Estados Unidos ,"VACINA UNIVERSAL FOI ANULADA Uma grande vitória para a liberdade, a Suprema Corte dos EUA anulou a vacinação universal. Os especialistas em doenças infecciosas dos EUA Bill Gates, Antoni Fauci e Big Pharma perderam um processo da Suprema Corte dos EUA por não provarem que todas as suas vacinas nos últimos 32 anos eram seguras para a saúde do cidadão! A ação foi movida por um grupo de cientistas liderados pelo senador Robert F. Kennedy Jr., que disse: “A nova vacina contra a Covid deve ser evitada a todo custo. Ele chamou urgentemente sua atenção para questões importantes relacionadas à próxima vacinação contra o Covid-19. Pela primeira vez na história da vacinação, as chamadas vacinas de mRNA de próxima geração interferem diretamente no material genético do paciente e, portanto, alteram o material genético individual, que é a manipulação genética, o que já era proibido e anteriormente considerado crime no Tratado de Nuremberg de 1945.  A vacina COVID Sars 2 não é uma vacina tradicional. O que sempre foi uma vacina? Era sempre o próprio patógeno, um micróbio ou vírus que era atenuado, ou seja, enfraquecido, e introduzido no corpo para produzir anticorpos. Faz parte do mais novo grupo de mRNAs (Ácido Ribonucleico Mensageiro). Uma vez dentro de uma célula humana, o mRNA reprograma o RNA da célula, que por sua vez reprograma o DNA normal da célula, que começa a produzir outra proteína.  Ou seja, não tem nenhuma semelhança com as vacinas tradicionais porque é uma ferramenta de influência genética! Como resultado de vacinações de mRNA sem precedentes, os vacinados não poderão mais continuar tratando os sintomas da vacina. As pessoas vacinadas terão que aceitar as consequências, pois não podem mais ser curadas simplesmente removendo toxinas do corpo humano, como uma pessoa com um defeito genético como síndrome de Down, síndrome de Klinefelter, síndrome de Turner, genética de insuficiência cardíaca, hemofilia, fibrose cística, síndrome de Rett, etc.), porque o defeito genético é eterno! Isso significa claramente: se um sintoma de vacinação se desenvolver após a vacinação com mRNA, nenhum terapeuta poderá ajudar, pois os danos causados ​​por esse tipo de vacinação serão geneticamente irreversíveis. BRAVO ROBERT KENNEDY JR. GRANDE NOTÍCIA O SUPREMO TRIBUNAL DOS ESTADOS UNIDOS VACINAÇÃO UNIVERSAL ANULADA Desta forma, todos os países do mundo, as organizações civis e todos nós que lutamos contra este VENENO MORTAL Agora temos uma sentença REAL que apoia o quão prejudicial é essa chamada vacina mortal. Assim como as vacinas que utilizaram nos últimos 33 anos, onde não conseguiram demonstrar sua eficácia. Esta VACINA DA MORTE viola o tratado de NUREMBERG de 1945 PROIBIÇÃO DE MANIPULAÇÃO GENÉTICA que estes contivessem mRNA que alteram o DNA humano e agora sejam TRANS-HUMANOS  COMPARTILHE ESTA INFORMAÇÃO VALIOSA!",1,
32,https://www.boatos.org/saude/revista-science-aponta-vacinas-contra-covid-19-sao-inuteis-e-ameacadoras.html,2022-07-01 14:06:06,Revista Science aponta que vacinas contra Covid-19 são inúteis e ameaçadoras ,“Revista Science admite que “vacinas” de Covid são inúteis e prejudiciais,1,
33,https://www.boatos.org/saude/revista-science-aponta-vacinas-contra-covid-19-sao-inuteis-e-ameacadoras.html,2022-07-01 14:06:06,Revista Science aponta que vacinas contra Covid-19 são inúteis e ameaçadoras ," “Pesquisadores britânicos dizem que as “vacinas” do coronavírus Wuhan (Covid-19) não fornecem nenhuma proteção real contra a mais recente “variante” da doença, que o establishment está chamando de “Omicron",1,
34,https://www.boatos.org/saude/revista-science-aponta-vacinas-contra-covid-19-sao-inuteis-e-ameacadoras.html,2022-07-01 14:06:06,Revista Science aponta que vacinas contra Covid-19 são inúteis e ameaçadoras ," Um novo artigo publicado na revista Science revela que a proteção de anticorpos e células T não são encontradas em lugar algum após a injeção. Enquanto isso, as injeções deixam um rastro de substâncias misteriosas dentro do corpo de uma pessoa, muitas vezes levando a doenças crônicas ou morte precoce. Outra coisa que o jornal descobriu é que os “totalmente vacinados” estão sofrendo as chamadas infecções “pós-vacinação” com Omicron, já que sua resposta de células T agora é artificialmente ajustada para variantes anteriores da doença, como a Delta […]",1,
36,https://www.boatos.org/saude/cotonete-dos-testes-covid-19-ja-estao-infectados-mostra-microscopio.html,2022-06-30 19:09:41,"Cotonete dos testes de Covid-19 já estão infectados na caixa, mostra microscópio ","“Olá, amigos terapeutas. Eu recebi de vocês um vídeo dizendo que as pessoas estão sendo vacinadas através do teste de Covid. Eu não queria acreditar, porque eu não tomei a vacina, mas eu fiz esse teste três vezes. Então, pra comprovar, pra tirar a prova dos 9, eu comprei aqui um teste de Covid e um microscópio e vejam aqui. Do lado esquerdo aqui, um cotonete normal e, do lado direito, um cotonete do teste de Covid. E pra minha surpresa, tudo se confirma. Vejam aqui que deste lado direito é um cotonete normal, não tem nada.  E o algodão do teste de Covid, deem uma olhada aqui, tem uma espécie de tubulação com algo preto lá dentro. E o mais impressionante, eu vou mudar a imagem e vocês vão ver que isso aqui está vivo e se movendo. Olhem isso! E tem luz própria. Do lado direito, o algodão normal, nada. E do lado esquerdo aqui, o algodão do teste de Covid. Podem ver que há algo que se move, brilha, tem luz própria. Do lado direito, o algodão normal. Do lado esquerdo, o teste de Covid. Voltando aqui pra essa imagem. Infelizmente, tá confirmado, tem alguma coisa no teste de Covid",1,
38,https://www.boatos.org/mundo/homem-quebra-maquina-verificadora-de-qr-code-marca-besta-china.html,2022-06-30 18:49:34,Homem quebra máquina verificadora de QR code da marca da besta na China ,China quebra máquina de verificação de passaporte de vacina em tweet de aeroporto recebe muitos elogios de estrangeiros  NO MUNDO INTEIRO ESTA SE LEVANTANDO UMA PRIMEIRA LINHA CONTRA OS DESMANDOS DA BESTA DE SATÃN… O HOMEM DESTROI VERIFICADORES DE Qr CODES DO SISTEMA DA MARCA DA BESTA NA CHINA…,1,
39,https://www.boatos.org/saude/saiu-o-randomizado-da-ivermectina-e-hidroxicloroquina-em-2022-fda-aprovou-e-novartis-vai-doar-comprimidos.html,2022-06-14 20:07:24,"Saiu o randomizado da ivermectina e hidroxicloroquina em 2022, FDA aprovou e Novartis vai doar comprimidos ","NOTÍCIA PÉSSIMA PARA AS BIGFARMAS FABRICANTES DE “VACINAS”, AGORA INICIA A QUEDA DESSA QUADRILHA COM OBJETIVO DE ANGARIAR BILHOES DE DÓLARES DOS GOVERNOS NO MUNDO TODO…. e pra tristeza dos esquerdopatas. ESTUDO OFICIAL CONCLUÍDO EM 01/06/2022 (clique na imagem para ver) INFORMAÇÃO DE AGORA do SITE OFICIAL indicado abaixo. Saiu o teste oficial randomizado da IVERMECTINA. Também foi aprovada a Hidroxicloroquina. Não conseguiram esconder mais a eficácia de ambas as drogas, que estavam sendo desacreditadas de maneira leviana por serem baratas. RESULTADOS OFICIAIS COMPROVARAM: ambas as drogas se mostraram mais eficazes do que as “vacinas COVID-19″(medicamentos experimentais de RNA Mensageiro). Pronto, está aí a eficácia e a comprovação científica: https://ivmmeta.com/ PRA QUEM QUERIA “CIÊNCIA”, ESTÁ AÍ. Até: 90% de eficácia na profilaxia. 80% no tratamento precoce. 50% no tratamento tardio (entubados). Notícia saída agora do forno: A jornalista Elisa Robson escreveu: O FDA, a agência americana de regulamentação de remédios, aprovou o uso de hidroxicloroquina e ivermectina em todos os pacientes com a Covid-19. O CEO da Novartis anunciou que já tem em mãos os resultados de pesquisas que comprovam que a hidroxicloroquina mata o vírus. Tanto que a empresa vai doar 130 milhões de doses. O custo médio do medicamento no mundo é de US$ 4,65 por mês. O fato é que, desde o começo, o coronavírus foi usado politicamente. Portanto, para muitos agentes políticos (tanto os que militam em partidos, quanto os que estão no comando de instituições como a OMS ou nas redações dos jornais) as notícias acima são, na verdade, um desastre. DIVULGUE AGORA. SÃO ESSAS NOTÍCIAS QUE DEVEMOS REPASSAR PARA NOSSOS AMIGOS E FAMILIARES.",1,
40,https://www.boatos.org/saude/hydra-o-nano-polvo-e-encontrado-em-vacina-da-pfizer-contra-covid-19.html,2022-06-10 10:59:09,"Hydra, o nano polvo, é encontrado em vacina da Pfizer contra Covid-19 ","TERROR: Confirmada as descobertas dos cientistas sobre o ‘Hydra o nano-polvo’ encontrado na vax da Pfizer O Covid Vaxx insere um sistema operacional habilitando uma interface de computador que armazena seus dados internos em um banco de dados externo, para controle totalitário de humanos transgênicos (os vaxxed) usando a internet.",1,
41,https://www.boatos.org/saude/spray-israelense-citado-por-bolsonaro-e-apontado-solucao-para-pandemia-pelo-fantastico.html,2022-06-07 12:33:43,Spray israelense citado por Bolsonaro é apontado como solução para pandemia pelo Fantástico ,“Quer dizer que o spray feito em israel pode por fim a pandemia? conte-me mais Globo sobre isso e aproveitem e falem quem BOLSONARO TEM RAZÃO DESDE O ANO PASSADO!,1,
42,https://www.boatos.org/saude/spray-israelense-citado-por-bolsonaro-e-apontado-solucao-para-pandemia-pelo-fantastico.html,2022-06-07 12:33:43,Spray israelense citado por Bolsonaro é apontado como solução para pandemia pelo Fantástico ," “Quando o Bolsonaro falou sobre este spray no ano passado, foi massacrado pela imprensa, que intensificou o rótulo de negacionista. O tempo é o senhor da razão! Mas sabemos que sempre teve método! Qualquer coisa que pudesse parar com o fecha tudo, sofria boicote. Por quê?",1,
43,https://www.boatos.org/saude/spray-israelense-citado-por-bolsonaro-e-apontado-solucao-para-pandemia-pelo-fantastico.html,2022-06-07 12:33:43,Spray israelense citado por Bolsonaro é apontado como solução para pandemia pelo Fantástico ," “O Fantástico de ontem, 05/junho, dedicou quase 10 minutos pra falar sobre o Spray Nasal de Israel para tratamento de Covid. Nenhuma palavra sobre o Presidente Jair Bolsonaro que, em fevereiro/2021, enviou uma comitiva para Israel para tratar do spray. Na época, 1 ano e 4 meses atrás, O Globo debochou e atacou o Presidente",1,
